json index,label index,Video ID number,main entry gloss label,entry/variant gloss label,occurrence label,start frame of video clip containing the sign,end frame of video clip containing the sign,start frame of the sign,end frame of the sign,Dominant start handshape,Non-dominant start handshape,Dominant end handshape,Non-dominant end handshape,video file,sign type
6886,372,6965,POSS:i,POSS:i,POSS:i,709,825,759,775,B-L,,B-L,,ASL_2011_06_14_Brady_scene34-camera1.mov,Lexical Signs
6887,372,6947,POSS:i,POSS:i/j,POSS+:i/j,1085,1216,1135,1166,B-L,,B-L,,ASL_2008_03_28_scene9-camera1.mov,Lexical Signs
6888,373,6949,POSS-1p,POSS-1p,POSS-1p+,2336,2495,2386,2445,B-L,,B-L,,ASL_2008_02_15_scene5-camera1.mov,Lexical Signs
6889,373,6950,POSS-1p,POSS-1p,POSS-1p+,3210,3338,3260,3288,B-L,,B-L,,ASL_2008_06_10_scene21-camera1.mov,Lexical Signs
6890,373,6951,POSS-1p,POSS-1p,POSS-1p+,4874,5006,4924,4956,B-L,,B-L,,ASL_2011_06_08_Brady_scene27-camera1.mov,Lexical Signs
6891,373,6952,POSS-1p,POSS-1p,POSS-1p+,3004,3128,3054,3078,B-L,,B-L,,ASL_2011_07_19_Brady_scene2-camera1.mov,Lexical Signs
6892,373,207807,POSS-1p,POSS-1p,POSS-1p,167,310,217,260,B-L,,B-L,,ASL_2008_02_15_scene14-camera1.mov,Lexical Signs
6893,373,6953,POSS-1p,POSS-1p-pl,POSS-1p-pl,276,420,326,370,crvd-flat-B,,crvd-flat-B,,ASL_2008_02_15_scene28-camera1.mov,Lexical Signs
6894,373,6954,POSS-1p,POSS-1p-pl,POSS-1p-pl,1872,1990,1922,1940,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene23-camera1.mov,Lexical Signs
6895,373,6955,POSS-1p,POSS-1p-pl,POSS-1p-pl,1930,2046,1980,1996,B-L,,B-L,,ASL_2006_10_10_scene20-camera1.mov,Lexical Signs
6896,373,6956,POSS-1p,POSS-1p-pl,POSS-1p-pl,1880,2001,1930,1951,crvd-flat-B,,crvd-flat-B,,ASL_2007_05_24_scene22-camera1.mov,Lexical Signs
6900,372,6960,POSS:i,POSS-pl-arc,POSS-pl-arc,865,995,915,945,B-L,,B-L,,ASL_2008_03_28_scene9-camera1.mov,Lexical Signs
6901,372,6961,POSS:i,POSS-pl-arc,POSS-pl-arc,1265,1420,1315,1370,B-L,,B-L,,ASL_2008_03_28_scene48-camera1.mov,Lexical Signs
6902,372,6962,POSS:i,POSS-pl-arc,POSS-pl-arc,4252,4378,4302,4328,B-L,,B-L,,ASL_2011_07_19_Brady_scene113-camera1.mov,Lexical Signs
6907,374,6970,POSTPONE,POSTPONE,POSTPONE,2005,2145,2055,2095,F,F,F,F,ASL_2008_02_15_scene45-camera1.mov,Lexical Signs
6908,374,6972,POSTPONE,POSTPONE,POSTPONE,1476,1598,1526,1548,F,F,F,F,ASL_2011_07_19_Brady_scene39-camera1.mov,Lexical Signs
6909,374,6974,POSTPONE,POSTPONE,POSTPONE++,1871,2030,1921,1980,F,F,F,F,ASL_2008_02_15_scene49-camera1.mov,Lexical Signs
6910,374,6975,POSTPONE,POSTPONE,POSTPONE++,116,266,166,216,F,F,F,F,ASL_2011_07_19_Brady_scene44-camera1.mov,Lexical Signs
6911,374,207874,POSTPONE,POSTPONE,POSTPONE,1451,1581,1501,1531,F,F,F,F,ASL_2006_10_10_scene21-camera1.mov,Lexical Signs
6912,374,207875,POSTPONE,POSTPONE,POSTPONE,1557,1714,1607,1664,F,F,F,F,ASL_2007_05_24_scene23-camera1.mov,Lexical Signs
6942,375,7006,PRESSURE,PRESSURE,PRESSURE+,2105,2246,2155,2196,5,S,5,S,ASL_2008_02_15_scene47-camera1.mov,Lexical Signs
6943,375,7007,PRESSURE,PRESSURE,PRESSURE+,3176,3310,3226,3260,5,S,5,S,ASL_2011_07_19_Brady_scene41-camera1.mov,Lexical Signs
6944,375,7008,PRESSURE,PRESSURE,PRESSURE+,2304,2432,2354,2382,5,S,5,S,ASL_2006_10_10_scene21-camera1.mov,Lexical Signs
6945,375,7009,PRESSURE,PRESSURE,PRESSURE+,2480,2643,2530,2593,5,S,5,S,ASL_2007_05_24_scene23-camera1.mov,Lexical Signs
6946,375,7010,PRESSURE,PRESSURE,PRESSURE++,2684,2818,2734,2768,5,S,5,S,ASL_2011_07_19_Brady_scene105-camera1.mov,Lexical Signs
6947,375,207878,PRESSURE,PRESSURE,PRESSURE,3160,3295,3210,3245,5,S,5,S,ASL_2008_02_29_scene53-camera1.mov,Lexical Signs
6982,376,7045,PROBLEM,PROBLEM,PROBLEM+,3002,3160,3052,3110,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_01_scene18-camera1.mov,Lexical Signs
6983,376,7046,PROBLEM,PROBLEM,PROBLEM+,1155,1300,1205,1250,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_15_scene49-camera1.mov,Lexical Signs
6984,376,7047,PROBLEM,PROBLEM,PROBLEM+,2179,2314,2229,2264,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene43-camera1.mov,Lexical Signs
6985,376,7048,PROBLEM,PROBLEM,PROBLEM+,156,288,206,238,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs
6986,376,7049,PROBLEM,PROBLEM,PROBLEM+,110,270,160,220,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs
6987,376,7050,PROBLEM,PROBLEM_2,PROBLEM_2,1000,1130,1050,1080,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_15_scene49-camera1.mov,Lexical Signs
6988,376,7051,PROBLEM,PROBLEM_2,PROBLEM_2,1969,2095,2019,2045,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene43-camera1.mov,Lexical Signs
6989,25,7052,PROCEED,PROCEED,PROCEED,2180,2325,2230,2275,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_01_scene3-camera1.mov,Lexical Signs
6990,25,7053,PROCEED,PROCEED,PROCEED,1620,1775,1670,1725,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_01_scene7-camera1.mov,Lexical Signs
6991,25,7054,PROCEED,PROCEED,PROCEED,3230,3362,3280,3312,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_08_13_scene3-camera1.mov,Lexical Signs
6992,25,7055,PROCEED,PROCEED,PROCEED,2286,2410,2336,2360,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_08_13_scene6-camera1.mov,Lexical Signs
6993,25,7056,PROCEED,PROCEED,PROCEED,2250,2374,2300,2324,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_06_14_Brady_scene25-camera1.mov,Lexical Signs
6994,25,7057,PROCEED,PROCEED,PROCEED,9094,9216,9144,9166,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_06_14_Brady_scene26-camera1.mov,Lexical Signs
6995,25,7058,PROCEED,PROCEED,PROCEED,246,360,296,310,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2006_10_10_scene12-camera1.mov,Lexical Signs
6996,25,7059,PROCEED,PROCEED,PROCEED,123,260,173,210,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2007_05_24_scene16-camera1.mov,Lexical Signs
7037,33,7100,PULL,PULL,PULL,1152,1295,1202,1245,S,cocked-S,S,cocked-S,ASL_2008_01_18_scene23-camera1.mov,Lexical Signs
7038,33,7101,PULL,PULL,PULL,2960,3107,3010,3057,A,X-over-thumb,A,X-over-thumb,ASL_2008_02_15_scene51-camera1.mov,Lexical Signs
7039,33,7103,PULL,PULL,PULL,995,1130,1045,1080,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2008_08_06_scene23-camera1.mov,Lexical Signs
7040,33,7104,PULL,PULL,PULL,2327,2449,2377,2399,A,A,A,A,ASL_2011_07_19_Brady_scene46-camera1.mov,Lexical Signs
7041,33,7105,PULL,PULL,PULL+,1342,1491,1392,1441,X-over-thumb,A,X-over-thumb,A,ASL_2008_05_29a_scene3-camera1.mov,Lexical Signs
7042,33,207880,PULL,PULL,PULL,146,274,196,224,L-X,L-X,A,A,ASL_2011_07_22_Brady_scene42-camera1.mov,Lexical Signs
7132,377,7195,REALLY,REALLY,REALLY,4124,4251,4174,4201,1,,1,,ASL_2008_03_28_scene23-camera1.mov,Lexical Signs
7133,377,7196,REALLY,REALLY,REALLY,1199,1314,1249,1264,1,,1,,ASL_2011_07_22_Brady_scene12-camera1.mov,Lexical Signs
7134,377,7197,REALLY,REALLY,REALLY,292,400,342,350,1,,1,,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs
7135,377,7198,REALLY,REALLY,REALLY,2385,2491,2435,2441,1,,1,,ASL_2006_10_10_scene24-camera1.mov,Lexical Signs
7136,377,7199,REALLY,REALLY,REALLY,244,361,294,311,1,,1,,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs
7137,377,7200,REALLY,REALLY,REALLY,2472,2586,2522,2536,1,,1,,ASL_2007_05_24_scene26-camera1.mov,Lexical Signs
7167,378,7230,REGULAR,REGULAR,REGULAR+,9949,10083,9999,10033,1,1,1,1,ASL_2011_06_08_Brady_scene12-camera1.mov,Lexical Signs
7168,378,7231,REGULAR,REGULAR,REGULAR+,2305,2433,2355,2383,1,1,1,1,ASL_2011_07_19_Brady_scene53-camera1.mov,Lexical Signs
7169,378,7232,REGULAR,REGULAR,REGULAR++,3281,3450,3331,3400,1,1,1,1,ASL_2008_02_29_scene8-camera1.mov,Lexical Signs
7170,378,7233,REGULAR,REGULAR,REGULAR++,1870,2012,1920,1962,1,1,1,1,ASL_2008_05_12a_scene13-camera1.mov,Lexical Signs
7171,378,7234,REGULAR,REGULAR,REGULAR++,2151,2296,2201,2246,bent-1,1,bent-1,1,ASL_2008_08_04_scene13-camera1.mov,Lexical Signs
7172,378,7235,REGULAR,REGULAR,REGULAR++,512,669,562,619,1,1,1,1,ASL_2006_10_10_scene20-camera1.mov,Lexical Signs
7173,378,7236,REGULAR,REGULAR,REGULAR++,376,541,426,491,1,1,1,1,ASL_2007_05_24_scene22-camera1.mov,Lexical Signs
7195,223,5005,REPLACE,REPLACE,REPLACE,2639,2825,2689,2775,F,F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene30-camera1.mov,Lexical Signs
7196,223,5006,REPLACE,REPLACE,REPLACE,2027,2160,2077,2110,F,F,F,F,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs
7197,223,5007,REPLACE,REPLACE,REPLACE,1937,2073,1987,2023,F,F,F,F,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs
7198,223,7260,REPLACE,REPLACE,REPLACE,2157,2300,2207,2250,open-F,open-F,F,F,ASL_2008_03_28_scene21-camera1.mov,Lexical Signs
7199,223,7261,REPLACE,REPLACE,REPLACE,4879,4995,4929,4945,F,F,F,F,ASL_2011_06_14_Brady_scene40-camera1.mov,Lexical Signs
7200,223,7262,REPLACE,REPLACE,REPLACE,2002,2130,2052,2080,F,F,F,F,ASL_2011_07_22_Brady_scene9-camera1.mov,Lexical Signs
7201,223,7263,REPLACE,REPLACE,REPLACE,570,693,620,643,F,F,F,F,ASL_2011_07_22_Brady_scene56-camera1.mov,Lexical Signs
7212,88,7274,RESEARCH,RESEARCH,RESEARCH+,2651,2798,2701,2748,1,B-L,1,B-L,ASL_2011_07_22_Brady_scene45-camera1.mov,Lexical Signs
7213,88,7275,RESEARCH,RESEARCH,RESEARCH++,2510,2667,2560,2617,1,B-L,1,B-L,ASL_2008_02_01_scene34-camera1.mov,Lexical Signs
7214,88,7276,RESEARCH,RESEARCH,RESEARCH++,577,728,627,678,1,B-L,1,B-L,ASL_2008_02_29_scene12-camera1.mov,Lexical Signs
7215,88,7277,RESEARCH,RESEARCH,RESEARCH++,1859,2015,1909,1965,1,B-L,1,B-L,ASL_2008_05_29b_scene8-camera1.mov,Lexical Signs
7216,88,7278,RESEARCH,RESEARCH,RESEARCH++,2420,2580,2470,2530,1,B-L,1,B-L,ASL_2008_08_13_scene28-camera1.mov,Lexical Signs
7217,88,7279,RESEARCH,RESEARCH,RESEARCH++,3313,3463,3363,3413,1,B-L,1,B-L,ASL_2011_06_14_Brady_scene41-camera1.mov,Lexical Signs
7218,88,7280,RESEARCH,RESEARCH,RESEARCH++,293,436,343,386,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene57-camera1.mov,Lexical Signs
7219,88,7281,RESEARCH,RESEARCH,RESEARCH++,629,762,679,712,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene57-camera1.mov,Lexical Signs
7302,379,7364,RULE,RULE,RULE,2310,2456,2360,2406,R-L,B-L,R-L,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,Lexical Signs
7303,379,7365,RULE,RULE,RULE,1774,1901,1824,1851,R,B-L,R,B-L,ASL_2011_07_19_Brady_scene53-camera1.mov,Lexical Signs
7304,379,7366,RULE,RULE,RULE,172,300,222,250,R,B-L,R,B-L,ASL_2011_07_19_Brady_scene70-camera1.mov,Lexical Signs
7305,379,7367,RULE,RULE,RULE,651,770,701,720,R,B-L,R,B-L,ASL_2006_10_10_scene24-camera1.mov,Lexical Signs
7306,379,7368,RULE,RULE-pl,RULE-pl,2455,2620,2505,2570,R-L,B-L,R-L,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,Lexical Signs
7307,379,7369,RULE,RULE-pl,RULE-pl,478,630,528,580,R,B-L,R,B-L,ASL_2011_07_19_Brady_scene70-camera1.mov,Lexical Signs
7308,86,7370,RUN,RUN,RUN,285,416,335,366,L-X,L-X,L-X,L-X,ASL_2008_02_29_scene20-camera1.mov,Lexical Signs
7309,86,7372,RUN,RUN,RUN,4411,4543,4461,4493,crvd-L,crvd-L,crvd-L,crvd-L,ASL_2011_06_14_Brady_scene43-camera1.mov,Lexical Signs
7310,86,7373,RUN,RUN,RUN++,2151,2306,2201,2256,L-X,L-X,L-X,L-X,ASL_2008_05_29b_scene11-camera1.mov,Lexical Signs
7311,86,7374,RUN,RUN,RUN++,708,841,758,791,L,L,L-X,L-X,ASL_2011_07_19_Brady_scene70-camera1.mov,Lexical Signs
7312,86,7375,RUN,RUN,RUN++,734,887,784,837,L-X,L-X,L-X,L-X,ASL_2007_05_24_scene26-camera1.mov,Lexical Signs
7313,86,207890,RUN,RUN,RUN,781,921,831,871,L-X,L-X,L-X,L-X,ASL_2006_10_10_scene24-camera1.mov,Lexical Signs
7339,42,7401,SAME,SAME,SAME+,875,1035,925,985,Y,,Y,,ASL_2008_02_29_scene21-camera1.mov,Lexical Signs
7340,42,7402,SAME,SAME,SAME+,1045,1181,1095,1131,Y,,Y,,ASL_2008_03_28_scene15-camera1.mov,Lexical Signs
7341,42,7403,SAME,SAME,SAME+,1863,2019,1913,1969,Y,,Y,,ASL_2011_07_19_Brady_scene71-camera1.mov,Lexical Signs
7342,42,7404,SAME,SAME,SAME+,990,1136,1040,1086,Y,,Y,,ASL_2011_07_19_Brady_scene116-camera1.mov,Lexical Signs
7343,42,7405,SAME,SAME,SAME+,2193,2334,2243,2284,Y,,Y,,ASL_2011_07_22_Brady_scene55-camera1.mov,Lexical Signs
7344,42,7406,SAME,SAME,SAME+,1775,1920,1825,1870,Y,,Y,,ASL_2006_10_10_scene22-camera1.mov,Lexical Signs
7345,42,7407,SAME,SAME,SAME+,2363,2511,2413,2461,Y,,Y,,ASL_2007_05_24_scene19-camera1.mov,Lexical Signs
7346,42,7408,SAME,SAME,SAME++,1700,1857,1750,1807,Y,,Y,,ASL_2007_05_24_scene25-camera1.mov,Lexical Signs
7347,42,7409,SAME,SAME-3p-pl-arc,SAME-3p-pl-arc,1290,1415,1340,1365,Y,,Y,,ASL_2008_03_28_scene15-camera1.mov,Lexical Signs
7348,42,7410,SAME,SAME-3p-pl-arc,SAME-3p-pl-arc,440,568,490,518,Y,,Y,,ASL_2011_07_19_Brady_scene116-camera1.mov,Lexical Signs
7349,380,7411,SAME-OLD,SAME-OLD,SAME-OLD+,2510,2725,2560,2675,Y,Y,Y,Y,ASL_2008_01_18_scene3-camera1.mov,Lexical Signs
7350,380,7412,SAME-OLD,SAME-OLD,SAME-OLD+,2365,2547,2415,2497,Y,Y,Y,Y,ASL_2008_03_28_scene6-camera1.mov,Lexical Signs
7351,380,7413,SAME-OLD,SAME-OLD,SAME-OLD+,2027,2195,2077,2145,Y,Y,Y,Y,ASL_2008_05_12b_scene3-camera1.mov,Lexical Signs
7352,380,7414,SAME-OLD,SAME-OLD,SAME-OLD+,1940,2110,1990,2060,Y,Y,Y,Y,ASL_2008_08_06_scene3-camera1.mov,Lexical Signs
7353,380,7415,SAME-OLD,SAME-OLD,SAME-OLD+,16524,16697,16574,16647,Y,Y,Y,Y,ASL_2011_06_08_Brady_scene29-camera1.mov,Lexical Signs
7354,380,7416,SAME-OLD,SAME-OLD,SAME-OLD+,2853,3042,2903,2992,Y,Y,Y,Y,ASL_2011_07_19_Brady_scene110-camera1.mov,Lexical Signs
7355,380,7417,SAME-OLD,SAME-OLD,SAME-OLD+,403,562,453,512,Y,Y,Y,Y,ASL_2011_07_22_Brady_scene55-camera1.mov,Lexical Signs
7378,381,7440,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,289,435,339,385,crvd-5,crvd-5,S,S,ASL_2008_01_11_scene31-camera1.mov,Lexical Signs
7379,381,7441,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,357,495,407,445,S,S,S,S,ASL_2008_02_01_scene25-camera1.mov,Lexical Signs
7380,381,7442,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,1112,1240,1162,1190,crvd-5,crvd-5,S,S,ASL_2008_05_12a_scene20-camera1.mov,Lexical Signs
7381,381,7443,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,220,340,270,290,S,S,S,S,ASL_2008_05_29b_scene1-camera1.mov,Lexical Signs
7382,381,7444,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,712,846,762,796,crvd-5,crvd-5,S,S,ASL_2008_08_04_scene20-camera1.mov,Lexical Signs
7383,381,7445,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,190,315,240,265,S,S,S,S,ASL_2008_08_13_scene21-camera1.mov,Lexical Signs
7384,381,7446,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,SAUSAGE/HOT-DOG,7945,8075,7995,8025,crvd-sprd-B,crvd-sprd-B,S,S,ASL_2011_06_08_Brady_scene15-camera1.mov,Lexical Signs
7398,113,7460,AFRAID,SCARE,SCARE+,1098,1222,1148,1172,5,5,5,5,ASL_2011_06_08_Brady_scene9-camera1.mov,Lexical Signs
7399,113,7461,AFRAID,SCARE,SCARE++,1510,1650,1560,1600,5,5,5,5,ASL_2008_05_12a_scene7-camera1.mov,Lexical Signs
7441,382,7503,SECOND,SECOND,SECOND,330,470,380,420,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov,Number Signs
7442,382,7504,SECOND,SECOND,SECOND,420,560,470,510,V,,V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,Number Signs
7443,382,7505,SECOND,SECOND,SECOND,2255,2368,2305,2318,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7444,382,7506,SECOND,SECOND,SECOND,2455,2582,2505,2532,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7445,382,7507,SECOND,SECOND,SECOND,5429,5536,5479,5486,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7450,382,7512,SECOND,SECOND_2,SECOND_2,2761,2941,2811,2891,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7451,382,7513,SECOND,SECOND_2,SECOND_2,8871,9004,8921,8954,K,,K,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7452,382,7514,SECOND,SECOND_3,SECOND_3,5768,5885,5818,5835,K,,K,,ASL_2011_06_08_Brady_scene5-camera1.mov,Number Signs
7453,383,7515,SECRET,SECRET,SECRET+,2350,2468,2400,2418,A,,A,,ASL_2011_07_19_Brady_scene75-camera1.mov,Lexical Signs
7454,383,7516,SECRET,SECRET,SECRET+,267,390,317,340,A,,A,,ASL_2006_10_10_scene24-camera1.mov,Lexical Signs
7455,383,7517,SECRET,SECRET,SECRET++,1587,1725,1637,1675,A,,A,,ASL_2008_02_29_scene25-camera1.mov,Lexical Signs
7456,383,7518,SECRET,SECRET,SECRET++,1100,1252,1150,1202,A,,A,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov,Lexical Signs
7457,383,7519,SECRET,SECRET,SECRET++,896,1020,946,970,A,,A,,ASL_2011_07_19_Brady_scene43-camera1.mov,Lexical Signs
7458,383,7520,SECRET,SECRET,SECRET++,222,376,272,326,A,,A,,ASL_2007_05_24_scene26-camera1.mov,Lexical Signs
7459,383,7521,SECRET,SECRET_2,SECRET_2,1880,2023,1930,1973,10,,10,,ASL_2011_07_22_Brady_scene45-camera1.mov,Lexical Signs
7476,384,7538,SELF:i,SELF:i/j/k/l,SELF+++:i/j/k/l,1767,1920,1817,1870,10,,10,,ASL_2008_03_28_scene48-camera1.mov,Lexical Signs
7477,384,7539,SELF:i,SELF:i,SELF++:i,1725,1850,1775,1800,10,,10,,ASL_2008_05_29a_scene50-camera1.mov,Lexical Signs
7478,384,7541,SELF:i,SELF:i,SELF+:i,2210,2351,2260,2301,10,,10,,ASL_2008_02_01_scene22-camera1.mov,Lexical Signs
7479,384,7542,SELF:i,SELF:i,SELF+:i,2970,3087,3020,3037,10,,10,,ASL_2008_02_29_scene25-camera1.mov,Lexical Signs
7480,384,7543,SELF:i,SELF:i,SELF+:i,3980,4105,4030,4055,10,,10,,ASL_2008_08_13_scene18-camera1.mov,Lexical Signs
7481,384,7544,SELF:i,SELF:i,SELF+:i,3291,3419,3341,3369,10,,10,,ASL_2011_06_14_Brady_scene34-camera1.mov,Lexical Signs
7482,384,7540,SELF:i,SELF:i/j/k,SELF++:i/j/k,4663,4805,4713,4755,10,,10,,ASL_2011_07_19_Brady_scene113-camera1.mov,Lexical Signs
7483,384,7545,SELF:i,SELF:i/j,SELF+:i/j,1305,1440,1355,1390,10,,10,,ASL_2008_03_28_scene9-camera1.mov,Lexical Signs
7512,385,7575,SENTENCE,SENTENCE,SENTENCE,851,1025,901,975,open-F,open-F,F,F,ASL_2008_02_15_scene3-camera1.mov,Lexical Signs
7513,385,207933,SENTENCE,SENTENCE,SENTENCE,5385,5555,5435,5505,open-F,open-F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,Lexical Signs
7514,385,207934,SENTENCE,SENTENCE,SENTENCE+,5559,5720,5609,5670,open-F,open-F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,Lexical Signs
7515,385,207935,SENTENCE,SENTENCE,SENTENCE,2620,2775,2670,2725,F,F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,Lexical Signs
7516,385,207936,SENTENCE,SENTENCE,SENTENCE+,2109,2240,2159,2190,F,F,F,F,ASL_2006_10_10_scene4-camera1.mov,Lexical Signs
7517,385,7579,SENTENCE,SENTENCE-pl,SENTENCE-pl,2775,2936,2825,2886,F,F,F,F,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,Lexical Signs
7526,386,7588,SET-UP,SET-UP,SET-UP,815,951,865,901,10,flat-B,10,flat-B,ASL_2008_01_18_scene33-camera1.mov,Lexical Signs
7527,386,7589,SET-UP,SET-UP,SET-UP,910,1055,960,1005,10,S,10,S,ASL_2008_02_29_scene27-camera1.mov,Lexical Signs
7528,386,7590,SET-UP,SET-UP,SET-UP,1805,1930,1855,1880,10,B,10,B,ASL_2008_05_29a_scene13-camera1.mov,Lexical Signs
7529,386,7591,SET-UP,SET-UP,SET-UP,605,726,655,676,10,psv,10,psv,ASL_2008_08_06_scene33-camera1.mov,Lexical Signs
7530,386,7592,SET-UP,SET-UP,SET-UP,2,101,26,51,10,B-xd,10,B-xd,ASL_2011_06_14_Brady_scene13-camera1.mov,Lexical Signs
7531,386,7593,SET-UP,SET-UP,SET-UP,2982,3110,3032,3060,10,A,10,A,ASL_2011_07_19_Brady_scene77-camera1.mov,Lexical Signs
7541,387,7603,SEVENTEEN,SEVENTEEN,SEVENTEEN,635,780,685,730,7,,7,,ASL_2008_01_11_scene4-camera1.mov,Number Signs
7542,387,7605,SEVENTEEN,SEVENTEEN,SEVENTEEN+,462,585,512,535,7,,7,,ASL_2008_08_04_scene3-camera1.mov,Number Signs
7543,387,7606,SEVENTEEN,SEVENTEEN,SEVENTEEN++,2230,2387,2280,2337,7,,7,,ASL_2008_05_12a_scene2-camera1.mov,Number Signs
7544,387,7607,SEVENTEEN,SEVENTEEN,SEVENTEEN++,242,407,292,357,7,,7,,ASL_2008_05_12a_scene3-camera1.mov,Number Signs
7545,387,7608,SEVENTEEN,SEVENTEEN,SEVENTEEN++,12381,12508,12431,12458,7,,7,,ASL_2011_06_08_Brady_scene4-camera1.mov,Number Signs
7546,387,207977,SEVENTEEN,SEVENTEEN,SEVENTEEN+,3205,3322,3255,3272,7,,7,,ASL_2008_08_04_scene2-camera1.mov,Lexical Signs
7547,387,7609,SEVENTEEN,SEVENTEEN_2,SEVENTEEN_2,875,1005,925,955,A,,7,,ASL_2008_01_11_scene4-camera1.mov,Number Signs
7565,43,7627,SHAME,SHAME,SHAME,1460,1595,1510,1545,bent-B-L,,crvd-B,,ASL_2008_02_29_scene28-camera1.mov,Lexical Signs
7566,43,7628,SHAME,SHAME,SHAME,1015,1127,1065,1077,bent-B-L,,B-L,,ASL_2008_05_12a_scene15-camera1.mov,Lexical Signs
7567,43,7629,SHAME,SHAME,SHAME,740,865,790,815,bent-B,,B-L,,ASL_2008_08_04_scene15-camera1.mov,Lexical Signs
7568,43,7630,SHAME,SHAME,SHAME,5970,6087,6020,6037,bent-B-L,,crvd-B,,ASL_2011_06_08_Brady_scene13-camera1.mov,Lexical Signs
7569,43,7631,SHAME,SHAME,SHAME,868,991,918,941,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene79-camera1.mov,Lexical Signs
7570,43,7632,SHAME,SHAME,SHAME,5371,5488,5421,5438,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene79-camera1.mov,Lexical Signs
7571,43,7633,SHAME,SHAME,SHAME,2398,2498,2448,2479,bent-B-L,,crvd-B,,ASL_2011_07_22_Brady_scene37-camera1.mov,Lexical Signs
7574,388,7636,SHAPE/STATUE,SHAPE/STATUE,SHAPE/STATUE,235,395,285,345,A,A,A,A,ASL_2008_01_18_scene41-camera1.mov,Lexical Signs
7575,388,7637,SHAPE/STATUE,SHAPE/STATUE,SHAPE/STATUE,3730,3895,3780,3845,A,A,A,A,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,Lexical Signs
7576,388,7638,SHAPE/STATUE,SHAPE/STATUE,SHAPE/STATUE,3332,3462,3382,3412,A,A,A,A,ASL_2008_08_06_scene40-camera1.mov,Lexical Signs
7577,388,7639,SHAPE/STATUE,SHAPE/STATUE,SHAPE/STATUE,7897,8031,7947,7981,A,A,A,A,ASL_2011_06_14_Brady_scene17-camera1.mov,Lexical Signs
